agent_id,affiliation_id,affiliation_strength
382,39,Low
382,43,Unknown
382,48,Medium
382,50,Medium
383,1,High
383,5,Unknown
383,11,Unknown
383,12,Low
383,13,High
383,15,Low
383,17,Medium
383,19,Medium
383,23,High
383,29,Low
383,35,Unknown
383,38,Medium
383,46,Medium
383,47,Unknown
383,49,Low
383,50,Low
384,2,Medium
384,13,Unknown
384,16,Unknown
384,23,Medium
384,24,High
384,29,Medium
384,35,Low
384,36,Low
384,39,Medium
384,42,Unknown
384,46,Unknown
384,48,Low
385,1,Medium
385,5,Medium
385,6,High
385,12,Medium
385,15,Medium
385,16,High
385,20,Low
385,23,Low
385,27,Unknown
385,29,Unknown
385,33,Unknown
385,35,Medium
385,37,Unknown
385,48,Medium
385,50,Medium
386,1,Medium
386,9,Medium
386,15,Low
386,16,Medium
386,17,High
386,20,Low
386,22,Medium
386,29,Low
386,30,Unknown
386,31,Unknown
386,36,Medium
386,39,Low
386,42,Medium
386,43,Unknown
386,50,Unknown
387,2,High
387,3,Medium
387,5,High
387,10,Medium
387,22,Medium
387,24,Low
387,27,Low
387,38,Unknown
387,47,Medium
387,49,Low
387,50,Medium
388,4,Medium
388,13,Medium
388,14,Medium
388,16,Medium
388,19,Medium
388,20,High
388,22,High
388,25,Low
388,27,Medium
388,38,Unknown
388,39,Medium
388,43,Low
389,1,Low
389,2,Low
389,4,Low
389,5,Low
389,11,Medium
389,13,Low
389,18,Medium
389,20,Low
389,23,Low
389,26,Unknown
389,29,Medium
389,32,Low
389,36,Medium
389,40,Medium
389,43,High
389,44,Medium
389,49,Medium
390,4,Unknown
390,8,Medium
390,11,Low
390,13,Medium
390,15,High
390,16,Unknown
390,27,Low
390,28,High
390,29,Medium
390,30,High
390,32,Low
390,33,High
390,37,Medium
390,39,High
390,43,Low
390,46,Unknown
390,48,Unknown
390,49,Medium
391,5,Low
391,11,High
391,19,Medium
391,23,Low
391,24,Low
391,26,High
391,35,Low
391,38,Low
391,40,Unknown
391,43,Medium
391,48,Low
391,50,Unknown
392,3,Low
392,14,High
392,21,Low
392,25,Medium
392,26,Low
392,31,Medium
392,37,Medium
392,38,High
392,39,Medium
392,45,High
393,11,High
393,12,Low
393,15,Medium
393,19,Low
393,23,Unknown
393,26,Low
393,27,High
393,28,Low
393,30,Medium
393,40,Unknown
394,2,Low
394,3,Low
394,5,Medium
394,6,Medium
394,9,Unknown
394,14,Low
394,18,Unknown
394,23,Medium
394,25,Medium
394,26,High
394,31,Unknown
394,33,Low
394,34,Low
394,39,Medium
394,40,Low
394,45,Unknown
395,1,Medium
395,2,Low
395,3,High
395,4,Low
395,7,Medium
395,9,Unknown
395,12,Medium
395,13,Low
395,16,Medium
395,18,Low
395,27,High
395,35,Low
395,36,High
395,43,Low
395,44,Low
395,45,Unknown
395,46,Low
395,48,Medium
395,49,Medium
396,4,Unknown
396,10,Unknown
396,14,High
396,15,High
396,25,Medium
396,30,High
396,32,Unknown
396,34,High
396,38,Medium
397,3,Unknown
397,9,Medium
397,10,Low
397,11,Unknown
397,12,Low
397,15,Low
397,16,High
397,21,Medium
397,22,Low
397,26,Medium
397,30,Unknown
397,31,Low
397,45,Medium
397,48,Low
397,49,Medium
398,2,Medium
398,6,Low
398,17,Low
398,19,Low
398,20,High
398,25,Low
398,27,Low
398,36,Low
398,43,Medium
398,44,Low
398,45,Low
398,46,Low
398,48,High
399,2,High
399,8,Low
399,9,Low
399,11,Medium
399,13,Medium
399,14,Low
399,15,Medium
399,19,Low
399,20,Medium
399,22,Unknown
399,24,Unknown
399,26,High
399,37,High
399,40,High
399,41,Low
399,42,High
399,44,Medium
399,46,Medium
399,49,Medium
399,50,Medium
400,1,Low
400,2,Medium
400,5,Low
400,6,Medium
400,10,Unknown
400,15,Unknown
400,16,Low
400,17,Medium
400,18,Medium
400,25,Medium
400,31,Low
400,35,Medium
400,38,Low
401,1,Low
401,4,Medium
401,6,Low
401,13,Medium
401,16,Low
401,17,Low
401,21,Medium
401,23,High
401,24,Medium
401,29,High
401,32,Unknown
401,34,Unknown
402,6,Unknown
402,15,Medium
402,16,Low
402,18,Medium
402,20,High
402,22,High
402,23,Low
402,25,Unknown
402,36,Medium
402,37,Low
402,38,Low
402,41,Medium
402,43,Unknown
402,44,Low
402,46,Medium
402,50,High
403,2,Unknown
403,5,Low
403,8,Low
403,10,Low
403,14,Low
403,15,Low
403,17,Low
403,20,High
403,21,Low
403,23,Low
403,24,Unknown
403,27,High
403,28,Unknown
403,29,Unknown
403,32,Low
403,39,Unknown
403,43,Low
404,2,Low
404,4,High
404,8,Medium
404,10,Unknown
404,12,Low
404,13,Medium
404,17,Medium
404,22,Low
404,24,Medium
404,36,Low
404,41,High
404,43,Medium
405,4,Low
405,8,Medium
405,11,Unknown
405,12,Low
405,14,Medium
405,16,Medium
405,17,High
405,19,Medium
405,31,Unknown
405,37,Low
405,50,Unknown
406,4,Medium
406,10,Medium
406,17,Low
406,21,Medium
406,31,Low
406,33,Low
406,39,Low
406,43,High
406,44,Medium
406,47,Medium
407,2,Medium
407,9,Low
407,13,Low
407,15,Medium
407,17,Medium
407,19,Medium
407,23,Medium
407,24,High
407,25,Medium
407,30,Unknown
407,32,High
407,33,Low
407,34,Medium
407,35,Unknown
407,37,Unknown
407,40,Unknown
407,46,Unknown
408,1,High
408,2,Unknown
408,4,Low
408,5,Unknown
408,7,Low
408,8,High
408,11,Low
408,12,Medium
408,13,Low
408,16,Medium
408,21,Medium
408,23,Low
408,24,Medium
408,25,High
408,29,Low
408,33,Unknown
408,36,Low
408,37,Low
408,46,Low
408,47,Low
408,48,Medium
408,49,Medium
409,1,Low
409,10,Medium
409,14,Medium
409,16,High
409,19,High
409,21,Medium
409,22,Medium
409,28,High
409,29,Low
409,35,Low
409,41,Low
409,42,High
409,43,High
409,49,Low
410,2,Unknown
410,5,Low
410,8,Medium
410,9,Medium
410,12,High
410,14,Low
410,16,Low
410,21,High
410,23,High
410,24,Low
410,26,Low
410,35,Unknown
410,36,Low
410,38,Medium
410,39,Medium
410,42,Low
410,44,Medium
410,46,High
411,2,Unknown
411,6,Medium
411,9,Low
411,14,Medium
411,24,High
411,26,Medium
411,30,Low
411,32,Low
411,34,Unknown
411,37,Low
411,38,Low
411,39,Low
411,41,Unknown
411,42,High
411,44,Medium
412,3,High
412,7,Medium
412,12,Medium
412,13,High
412,16,Medium
412,29,Medium
412,30,Medium
412,31,Medium
412,40,Medium
412,44,Medium
412,49,Low
413,1,Low
413,2,Medium
413,12,High
413,14,Medium
413,16,Low
413,21,Unknown
413,29,Low
413,30,Medium
413,35,Low
413,36,Low
413,42,Low
413,44,Medium
413,45,Low
413,46,Medium
413,48,Medium
413,49,Low
414,12,Low
414,14,High
414,15,High
414,20,Medium
414,36,Unknown
414,40,High
414,43,Low
414,50,High
415,6,Medium
415,7,Low
415,10,Low
415,12,Unknown
415,14,Medium
415,16,Unknown
415,17,Medium
415,26,Low
415,28,Medium
415,34,Low
415,35,Low
415,36,Low
415,37,Medium
415,42,Medium
415,43,Medium
415,44,Medium
415,49,Medium
416,1,High
416,3,High
416,4,Unknown
416,6,High
416,8,Unknown
416,10,Unknown
416,19,Low
416,20,Unknown
416,21,Medium
416,22,Medium
416,25,Low
416,28,High
416,30,Medium
416,31,Low
416,33,Unknown
416,36,Medium
416,37,High
416,40,Low
416,43,Low
417,2,High
417,4,Medium
417,6,Low
417,10,Low
417,17,High
417,19,Medium
417,21,High
417,27,Low
417,29,Low
417,31,Medium
417,32,Unknown
417,34,Medium
417,37,High
417,39,Medium
417,44,Medium
417,46,Medium
417,48,Medium
417,49,Medium
418,5,Medium
418,9,Unknown
418,12,High
418,19,Low
418,20,Medium
418,22,Low
418,23,Medium
418,31,Medium
418,35,High
418,36,Medium
418,38,Low
418,40,Medium
418,50,High
419,2,Medium
419,3,Unknown
419,4,Low
419,8,High
419,9,High
419,12,Medium
419,17,Unknown
419,19,Unknown
419,27,Unknown
419,29,Unknown
419,34,Medium
419,39,Unknown
419,44,Low
419,45,Medium
419,49,Medium
420,1,Medium
420,2,Low
420,7,Low
420,16,Unknown
420,17,High
420,18,Unknown
420,26,Medium
420,29,High
420,32,Low
420,36,Low
420,42,Medium
420,44,High
420,46,Medium
420,47,Low
421,3,Low
421,4,Low
421,6,Medium
421,7,Low
421,8,Low
421,11,Unknown
421,15,Medium
421,17,Unknown
421,18,Low
421,19,Unknown
421,20,Low
421,27,Unknown
421,29,Low
421,33,Medium
421,35,Low
421,37,Low
421,43,Unknown
421,45,Medium
421,46,Low
421,48,Medium
422,3,Unknown
422,7,Medium
422,8,Low
422,9,Medium
422,13,Medium
422,23,Medium
422,26,Medium
422,27,Medium
422,28,High
422,31,Medium
422,36,Unknown
422,39,Medium
422,40,Unknown
422,42,Unknown
422,45,Medium
422,49,Medium
423,2,High
423,11,High
423,12,High
423,23,Unknown
423,31,Low
423,35,Unknown
423,46,Low
423,50,Medium
424,10,Low
424,12,Low
424,13,Medium
424,18,Unknown
424,19,Low
424,21,Low
424,22,Unknown
424,28,High
424,44,Low
424,50,Medium
425,3,Low
425,4,Unknown
425,13,High
425,14,High
425,32,Medium
425,33,Medium
425,44,Unknown
425,47,Unknown
425,50,Unknown
426,1,Low
426,2,Low
426,6,Low
426,8,Medium
426,9,High
426,16,Medium
426,17,High
426,31,Unknown
426,33,Low
426,39,Low
426,49,Medium
427,2,Low
427,4,Low
427,5,Medium
427,12,Unknown
427,14,High
427,15,Unknown
427,18,Low
427,28,Unknown
427,39,Low
427,41,Unknown
427,50,Medium
428,3,Unknown
428,4,Unknown
428,8,Low
428,10,High
428,13,Unknown
428,15,Low
428,18,Medium
428,23,Low
428,24,Medium
428,28,High
428,33,High
428,43,Medium
428,45,Medium
428,47,High
428,48,Unknown
428,49,High
429,2,Medium
429,5,Low
429,9,Medium
429,10,Unknown
429,15,Unknown
429,19,Medium
429,20,Medium
429,26,High
429,36,Low
429,37,Medium
429,39,Medium
429,40,High
429,41,Low
429,48,Medium
430,3,Low
430,4,Medium
430,6,Low
430,10,Unknown
430,12,Medium
430,14,Unknown
430,16,Medium
430,17,Medium
430,21,Low
430,22,High
430,23,High
430,24,Low
430,29,Medium
430,30,Low
430,34,High
430,36,Medium
430,41,Medium
430,44,High
430,45,High
430,48,Low
431,1,Medium
431,2,Low
431,3,Low
431,7,Low
431,9,High
431,10,Unknown
431,14,High
431,15,Medium
431,22,Unknown
431,23,Low
431,24,High
431,25,Medium
431,26,Unknown
431,27,Unknown
431,29,Medium
431,31,Medium
431,41,High
431,44,Unknown
432,5,Unknown
432,8,High
432,11,Low
432,13,Medium
432,14,Unknown
432,22,High
432,24,Medium
432,26,Low
432,27,Medium
432,31,High
432,38,Medium
432,39,Medium
432,42,Unknown
432,43,Low
432,44,Medium
432,47,Medium
432,48,High
433,1,Low
433,3,High
433,4,High
433,6,High
433,11,Medium
433,12,Medium
433,20,Unknown
433,21,Medium
433,23,Unknown
433,31,Low
433,32,Unknown
433,33,Low
433,34,Low
433,39,Low
433,43,Low
433,45,Low
433,46,High
434,2,High
434,15,Medium
434,16,Medium
434,18,High
434,23,Medium
434,24,Low
434,27,High
434,29,Unknown
434,32,High
434,35,High
434,38,Medium
434,44,Medium
434,46,Low
434,50,Medium
435,4,Medium
435,9,Unknown
435,14,Medium
435,15,High
435,17,Medium
435,21,Low
435,28,Low
435,31,Low
435,32,Medium
435,34,Low
435,39,Medium
435,42,Low
435,43,Medium
435,44,Medium
435,45,Low
435,46,Medium
435,47,Low
435,49,Low
436,2,Low
436,5,Unknown
436,6,Low
436,10,High
436,16,Low
436,17,Low
436,19,Low
436,20,Low
436,22,Medium
436,29,Medium
436,30,Low
436,36,Medium
436,37,Medium
436,38,High
436,42,Medium
436,44,Low
436,49,Medium
437,5,Low
437,6,High
437,7,Low
437,12,Medium
437,13,Low
437,16,Medium
437,21,Low
437,22,Unknown
437,28,High
437,31,Medium
437,32,Unknown
437,36,Medium
437,46,Medium
437,48,Low
437,49,Low
438,2,Medium
438,7,Unknown
438,9,Low
438,11,Low
438,15,High
438,17,Medium
438,18,Medium
438,19,Medium
438,21,Medium
438,25,Low
438,27,Low
438,36,Medium
438,37,Low
438,42,Medium
438,43,Unknown
438,44,High
438,49,Low
439,2,Low
439,3,Unknown
439,7,Low
439,11,Low
439,19,Medium
439,24,Medium
439,26,Low
439,29,Low
439,32,Low
439,33,Low
439,38,Medium
439,43,Low
439,44,High
439,46,Medium
439,47,Low
439,49,Medium
439,50,Unknown
440,1,Medium
440,5,High
440,6,Low
440,11,High
440,13,Low
440,16,Medium
440,17,Low
440,19,Medium
440,24,Low
440,25,High
440,28,Medium
440,29,Unknown
440,30,Medium
440,31,Medium
440,34,Medium
440,37,Medium
440,40,High
440,44,Medium
440,48,Low
441,1,Low
441,4,Low
441,13,High
441,14,High
441,16,Low
441,19,Medium
441,21,High
441,23,Low
441,25,Low
441,26,High
441,33,Medium
441,34,High
442,1,Low
442,2,Medium
442,5,Unknown
442,8,Unknown
442,9,Low
442,14,High
442,21,Low
442,26,Unknown
442,28,High
442,29,Low
442,30,Medium
442,35,Medium
442,36,Low
442,40,Medium
442,43,Low
442,45,Unknown
443,1,Medium
443,2,High
443,12,Low
443,16,Medium
443,22,Unknown
443,23,Unknown
443,27,Low
443,33,Medium
443,35,Medium
443,36,Unknown
443,37,Unknown
443,40,Unknown
443,42,Medium
443,44,Low
443,45,High
443,46,Low
443,48,Medium
444,3,Low
444,4,Medium
444,5,Unknown
444,7,High
444,10,Low
444,11,Medium
444,14,Medium
444,17,Low
444,20,Medium
444,22,Low
444,30,High
444,32,Medium
444,33,Low
444,34,Medium
444,37,Low
444,38,Unknown
444,39,High
444,42,Medium
444,46,High
444,49,Low
444,50,Low
445,1,Low
445,2,High
445,6,Medium
445,10,Low
445,17,Low
445,24,High
445,25,Medium
445,29,High
445,31,Low
445,33,Medium
445,35,Unknown
445,40,Low
445,41,Unknown
445,44,Medium
445,46,Low
445,49,Unknown
446,3,Medium
446,13,Medium
446,15,Unknown
446,16,Low
446,23,High
446,25,Medium
446,29,High
446,30,Medium
446,33,Low
446,41,Low
446,44,Low
446,45,Medium
446,47,Medium
447,1,Medium
447,11,High
447,12,Medium
447,13,Medium
447,14,Medium
447,16,Medium
447,18,Medium
447,21,Medium
447,29,Unknown
447,30,Low
447,36,Low
447,38,High
447,41,Low
447,42,Medium
447,43,Medium
447,44,Medium
447,48,Unknown
447,49,Low
448,2,Unknown
448,4,Medium
448,11,Low
448,22,Low
448,24,Medium
448,26,Unknown
448,29,Unknown
448,30,Medium
448,31,High
448,32,Low
448,33,High
448,34,Medium
448,38,Low
449,1,Medium
449,2,Low
449,4,Unknown
449,7,Low
449,12,Medium
449,16,Medium
449,17,Medium
449,18,Medium
449,19,Medium
449,26,Medium
449,27,Medium
449,30,Medium
449,33,Medium
449,43,Low
449,45,Medium
449,46,Low
449,49,Low
449,50,Medium
450,2,Low
450,3,Unknown
450,4,Medium
450,5,Low
450,6,Unknown
450,7,High
450,8,High
450,10,High
450,13,Low
450,20,Low
450,27,Low
450,28,High
450,33,Unknown
450,34,Low
450,43,Medium
450,44,Low
451,2,Medium
451,3,Medium
451,11,Low
451,13,Medium
451,14,Unknown
451,15,Unknown
451,23,Low
451,24,Medium
451,25,Low
451,26,Medium
451,27,Low
451,28,Low
451,31,Medium
451,34,Low
451,38,Medium
451,42,Low
451,45,Low
451,47,Medium
451,49,Unknown
452,4,Medium
452,6,Low
452,8,Medium
452,9,Medium
452,10,Low
452,18,Medium
452,19,Low
452,21,Low
452,27,Medium
452,28,Low
452,31,Medium
452,32,Medium
452,33,Low
452,35,Unknown
452,36,Unknown
452,41,Medium
452,43,Low
453,1,Low
453,2,Low
453,5,Unknown
453,10,High
453,14,Medium
453,15,Medium
453,16,Low
453,21,High
453,23,High
453,25,Medium
453,26,Unknown
453,29,Low
453,34,Medium
453,41,Unknown
453,47,Low
454,7,Unknown
454,10,Medium
454,11,Medium
454,16,Low
454,19,Low
454,24,Low
454,25,Low
454,29,Medium
454,36,Low
454,48,Medium
454,49,Low
455,2,Unknown
455,3,Medium
455,6,Low
455,16,Low
455,18,Medium
455,27,Medium
455,28,Unknown
455,37,Low
455,38,Low
455,42,Low
455,43,Unknown
455,47,Medium
456,1,Unknown
456,5,Medium
456,6,Low
456,10,Medium
456,11,Unknown
456,12,Low
456,14,Unknown
456,15,Low
456,16,Low
456,17,Medium
456,21,Medium
456,24,Medium
456,25,Medium
456,27,Low
456,28,Low
456,31,Unknown
456,35,Low
456,46,Low
456,47,Medium
457,2,High
457,6,Medium
457,7,High
457,8,Medium
457,11,Medium
457,13,Unknown
457,16,Medium
457,18,Low
457,20,Unknown
457,26,Medium
457,29,Medium
457,32,Low
457,35,Medium
457,38,Low
457,39,Medium
457,41,Unknown
457,42,Low
457,46,Medium
458,3,High
458,9,Low
458,10,Medium
458,11,Low
458,14,Low
458,16,Medium
458,18,Low
458,21,Low
458,25,Medium
458,29,Medium
458,30,Low
458,31,Unknown
458,33,Low
458,36,Low
458,39,Low
458,41,Unknown
458,43,Medium
458,46,Low
458,49,Medium
459,3,High
459,6,High
459,14,Low
459,16,Unknown
459,21,High
459,24,Unknown
459,31,Low
459,34,Low
459,37,Medium
459,38,Medium
459,41,High
459,44,Unknown
459,45,Low
459,48,Medium
459,49,Medium
460,2,Medium
460,3,Medium
460,4,Medium
460,34,Low
460,43,Unknown
460,44,Low
461,2,Low
461,3,High
461,6,High
461,10,Low
461,13,Low
461,18,Medium
461,19,Medium
461,21,Unknown
461,24,Medium
461,26,Unknown
461,27,Low
461,28,Low
461,31,Medium
461,35,Unknown
461,36,Low
461,37,Low
461,39,Low
461,44,Medium
461,47,Low
461,49,Unknown
462,1,Medium
462,5,Unknown
462,9,High
462,14,High
462,20,Medium
462,24,Low
462,25,High
462,38,High
462,42,Low
462,44,Medium
462,45,Unknown
463,6,Medium
463,7,High
463,8,Medium
463,9,Unknown
463,10,High
463,13,High
463,14,Unknown
463,17,Unknown
463,19,Medium
463,21,Medium
463,33,Medium
463,34,High
464,1,Low
464,5,Unknown
464,7,Low
464,15,Medium
464,16,High
464,17,Low
464,18,High
464,24,Medium
464,26,Medium
464,27,Medium
464,32,Medium
464,38,Medium
464,40,Unknown
464,42,Unknown
464,44,Medium
464,47,Medium
464,48,High
465,12,Medium
465,18,High
465,20,Medium
465,23,Low
465,24,Medium
465,25,Unknown
465,26,Unknown
465,29,Medium
465,36,Medium
465,38,Low
465,40,Medium
465,46,Medium
466,5,Low
466,8,Low
466,11,Unknown
466,15,Medium
466,16,Medium
466,23,Unknown
466,27,High
466,28,Medium
466,31,High
466,33,Low
466,38,Low
466,41,High
466,43,Low
466,45,High
466,48,Low
467,2,Low
467,12,Low
467,16,High
467,17,Unknown
467,22,Unknown
467,23,High
467,24,Medium
467,27,Low
467,28,Low
467,30,Unknown
467,32,Medium
467,35,Low
467,47,Low
467,48,Low
467,49,High
468,13,Low
468,17,Medium
468,20,Medium
468,34,Low
468,37,Unknown
468,38,High
468,39,Low
468,46,Low
469,1,Medium
469,3,Low
469,10,Medium
469,11,Low
469,12,Unknown
469,14,Medium
469,16,High
469,22,Unknown
469,25,Low
469,27,Low
469,29,Low
469,31,Medium
469,32,Medium
469,33,Low
469,34,Medium
469,36,Unknown
469,41,Unknown
469,44,High
469,45,Low
469,48,Medium
469,49,Unknown
469,50,Unknown
470,2,Medium
470,9,High
470,10,Unknown
470,17,High
470,19,Unknown
470,21,Low
470,24,Unknown
470,27,Unknown
470,29,Unknown
470,32,Medium
470,38,High
470,44,Low
470,50,High
471,1,Low
471,5,High
471,6,High
471,7,Unknown
471,18,Low
471,19,Low
471,20,Medium
471,22,Medium
471,23,Low
471,32,Medium
471,34,Low
471,36,Low
471,46,Unknown
471,47,Unknown
472,4,Low
472,5,Low
472,7,Medium
472,14,High
472,22,Low
472,26,Low
472,30,Medium
472,35,Medium
472,37,Medium
472,40,Unknown
472,42,High
472,43,Medium
472,49,Unknown
472,50,Low
473,1,Low
473,5,High
473,10,High
473,11,High
473,14,Unknown
473,17,Low
473,30,Low
473,42,Medium
473,45,Medium
474,1,High
474,3,Medium
474,4,High
474,12,Unknown
474,18,High
474,19,Medium
474,20,Low
474,24,Medium
474,26,Low
474,27,Low
474,30,Unknown
474,36,Unknown
474,40,Low
474,41,Low
474,42,Low
474,43,Medium
474,47,Medium
474,49,High
474,50,Medium
475,2,Medium
475,3,Medium
475,8,Medium
475,12,Low
475,15,Unknown
475,19,Medium
475,23,Medium
475,26,High
475,30,Low
475,33,Unknown
475,34,Low
475,35,High
475,36,High
475,37,Medium
475,38,Low
475,41,Medium
475,42,Medium
475,44,Medium
475,47,Low
475,49,High
476,7,Medium
476,10,Medium
476,13,High
476,15,Low
476,16,Low
476,20,Unknown
476,21,Medium
476,23,Low
476,27,Low
476,29,Medium
476,34,Low
476,36,Unknown
476,39,Low
476,43,Low
476,44,Medium
476,46,Medium
476,47,Unknown
476,48,High
476,50,Low
477,3,High
477,10,Medium
477,11,Medium
477,14,Medium
477,15,Low
477,17,Medium
477,19,Medium
477,22,Low
477,29,Unknown
477,30,Low
477,35,Low
477,39,Unknown
477,49,Unknown
478,4,High
478,8,High
478,9,Low
478,12,Low
478,14,Medium
478,20,Medium
478,23,Medium
478,27,Medium
478,28,Low
478,30,Medium
478,31,Medium
478,36,Low
478,38,Unknown
478,40,High
478,45,Unknown
478,47,Medium
478,49,Low
479,1,Medium
479,9,Medium
479,11,Low
479,12,Unknown
479,15,Medium
479,16,Low
479,30,Medium
479,32,Medium
479,34,High
479,37,High
480,1,Low
480,4,Unknown
480,7,Low
480,8,Medium
480,11,Low
480,13,Low
480,20,Medium
480,21,High
480,29,Medium
480,30,Low
480,35,Unknown
480,46,Medium
480,48,Medium
480,49,High
480,50,Low
481,3,Medium
481,7,Unknown
481,15,Unknown
481,17,Unknown
481,19,Low
481,25,Medium
481,30,Low
481,31,Low
481,32,Unknown
481,37,High
481,38,Medium
481,47,Unknown
482,3,Low
482,7,Medium
482,9,Medium
482,10,High
482,12,Medium
482,18,Low
482,20,Medium
482,22,Low
482,26,Medium
482,30,Low
482,35,Low
482,36,Medium
482,50,Medium
483,1,High
483,3,Low
483,9,Medium
483,11,Low
483,14,Low
483,19,Medium
483,20,Low
483,23,High
483,25,Unknown
483,27,Low
483,29,Medium
483,30,Low
483,31,Unknown
483,36,Medium
483,37,Low
483,46,Medium
483,48,Low
484,2,Low
484,3,Medium
484,4,Unknown
484,12,High
484,13,High
484,18,Medium
484,23,Low
484,25,High
484,26,Low
484,27,Low
484,34,Medium
484,40,Unknown
484,41,Low
484,42,Low
484,45,Medium
484,46,Low
484,48,Low
484,49,Medium
485,1,Medium
485,6,Medium
485,7,Low
485,8,High
485,9,Medium
485,13,Low
485,14,Medium
485,16,Low
485,17,Medium
485,18,High
485,29,Unknown
485,34,Low
485,49,Low
486,2,High
486,9,Medium
486,13,High
486,15,Medium
486,19,Medium
486,23,Low
486,25,Medium
486,32,Low
486,33,High
486,36,Medium
486,44,Medium
486,45,Low
486,47,Unknown
487,2,High
487,3,Medium
487,4,Medium
487,5,Medium
487,9,Low
487,12,Low
487,14,Low
487,16,Unknown
487,18,Unknown
487,19,High
487,23,Medium
487,25,High
487,31,Medium
487,35,Medium
487,36,Unknown
487,49,High
488,1,Low
488,3,Low
488,4,Medium
488,6,Low
488,8,Unknown
488,14,Medium
488,23,Medium
488,27,Medium
488,30,Unknown
488,31,Low
488,33,High
488,35,High
488,40,High
488,43,Medium
488,48,Low
489,6,Medium
489,9,Medium
489,10,Unknown
489,17,Low
489,19,Low
489,20,High
489,21,Medium
489,26,Unknown
489,28,Medium
489,29,Medium
489,30,Medium
489,33,High
489,35,Medium
489,36,Medium
489,37,Medium
489,44,Low
489,46,Medium
489,47,Medium
490,5,Low
490,6,Unknown
490,10,Low
490,13,High
490,18,High
490,20,Medium
490,21,Low
490,22,Unknown
490,23,High
490,33,Low
490,37,Medium
490,41,Medium
490,42,Low
490,43,Medium
490,47,Unknown
490,48,Medium
491,1,Medium
491,2,Unknown
491,3,Low
491,5,Low
491,7,Low
491,11,Medium
491,12,Low
491,17,Medium
491,21,Low
491,22,Low
491,25,High
491,27,Unknown
491,29,Medium
491,30,Medium
491,31,Low
491,33,Unknown
491,35,High
491,36,High
491,40,Low
491,50,Low
492,4,Unknown
492,5,Unknown
492,7,Medium
492,9,Low
492,13,High
492,18,Unknown
492,19,High
492,21,Medium
492,25,Medium
492,27,High
492,31,Medium
492,32,Low
492,37,High
492,38,Low
492,39,Low
492,43,Unknown
492,44,Medium
492,46,High
492,48,Medium
493,1,Low
493,4,High
493,9,High
493,10,Low
493,11,Medium
493,12,Medium
493,14,Low
493,18,Medium
493,23,High
493,24,Medium
493,27,Medium
493,28,Low
493,30,Medium
493,31,Low
493,33,Medium
493,34,Medium
493,41,Low
493,42,Unknown
493,45,Medium
493,48,Low
493,50,Low
494,4,Low
494,6,Medium
494,7,High
494,8,Medium
494,10,Low
494,13,Medium
494,16,Unknown
494,19,Unknown
494,20,Low
494,23,High
494,24,Low
494,25,Low
494,31,High
494,32,Low
494,34,Low
494,37,Medium
